[[1625.0], [2965.0], [67.0], [0.3900000000000001], [0.41000000000000014], [3.0], [3.0], [3.0], [3.0]]
[[1321.12263932822], [2527.6533959891535], [-0.01889933950193118], [0.7998977294779839], [0.00010227052201638998], [3.0], [3.0], [3.0], [3.0]]
[[1163.005799950176], [2314.657735107192], [0.026356309333213312], [0.40481944680946347], [0.3951805531905368], [3.0], [3.0], [3.0], [3.0]]
[[1175.2683781823916], [2327.037399122889], [-0.007316237870106018], [0.7998988329184891], [0.0001011670815111998], [3.0], [3.0], [3.0], [3.0]]
[[1269.209952062222], [2469.0544756094823], [0.029271772707849277], [0.4087726374000078], [0.39122736259999247], [3.0], [3.0], [3.0], [3.0]]
[[1321.1188406448641], [2527.6464910795985], [-0.018834237682609875], [0.7998998413959888], [0.00010015860401146881], [3.0], [3.0], [3.0], [3.0]]
[[1162.984713137284], [2314.6224906609173], [0.02614863481129815], [0.40468608398522266], [0.3953139160147776], [3.0], [3.0], [3.0], [3.0]]
[[1175.2675636573863], [2327.035927385855], [-0.008170265322139714], [0.7999009231565979], [9.907684340237921e-05], [3.0], [3.0], [3.0], [3.0]]
[[1269.1372691178676], [2468.95183545866], [0.029565442489463092], [0.4086406063320065], [0.39135939366799377], [3.0], [3.0], [3.0], [3.0]]
[[1321.1150528432363], [2527.639606937219], [-0.01877288179715906], [0.7999019110909074], [9.808890909290824e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.963559459085], [2314.5871563552028], [0.025944172625580644], [0.404555368589508], [0.39544463141049224], [3.0], [3.0], [3.0], [3.0]]
[[1175.2666554476218], [2327.034285629461], [-0.00902067617839547], [0.7999029716285784], [9.702837142189225e-05], [3.0], [3.0], [3.0], [3.0]]
[[1269.0648704090847], [2468.849572636984], [0.02985667246529328], [0.4085111962524004], [0.39148880374759987], [3.0], [3.0], [3.0], [3.0]]
[[1321.1112752413742], [2527.632742280958], [-0.018715205558874175], [0.799903939471402], [9.606052859822967e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.9423403012188], [2314.551734051679], [0.025742864390341763], [0.4044272486751894], [0.39557275132481085], [3.0], [3.0], [3.0], [3.0]]
[[1175.2656538309739], [2327.0324743930396], [-0.00986740761096408], [0.799904979233085], [9.502076691525474e-05], [3.0], [3.0], [3.0], [3.0]]
[[1268.9927531139483], [2468.7476834092245], [0.03014544377746851], [0.4083843557327076], [0.3916156442672927], [3.0], [3.0], [3.0], [3.0]]
[[1321.1075071685343], [2527.6258958513636], [-0.018661143013053466], [0.7999059274129476], [9.407258705262933e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.9210570240828], [2314.5162255780997], [0.025544652537172793], [0.4043016715410013], [0.395698328458999], [3.0], [3.0], [3.0], [3.0]]
[[1175.264559098298], [2327.0304942367], [-0.010710458195317851], [0.7999069468359576], [9.305316404262243e-05], [3.0], [3.0], [3.0], [3.0]]
[[1268.920914425051], [2468.646164056316], [0.030431766391111472], [0.4082600325978931], [0.39173996740210715], [3.0], [3.0], [3.0], [3.0]]
[[1321.1037479652273], [2527.6190664105934], [-0.018610629298715806], [0.7999078757548888], [9.21242451115134e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.899710963039], [2314.4806327285874], [0.02534948078453951], [0.4041785874153372], [0.3958214125846631], [3.0], [3.0], [3.0], [3.0]]
[[1175.2633715466652], [2327.0283457290893], [-0.011549735257757238], [0.7999088752672958], [9.112473270445065e-05], [3.0], [3.0], [3.0], [3.0]]
[[1268.8493515561195], [2468.5450108896985], [0.03071560764434136], [0.40813817757331305], [0.3918618224266872], [3.0], [3.0], [3.0], [3.0]]
[[1321.0999969830996], [2527.6122527421403], [-0.018563599856598383], [0.7999097852961117], [9.021470388859143e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.8783034291112], [2314.444957264598], [0.025157293654773174], [0.40405794689071195], [0.3959420531092883], [3.0], [3.0], [3.0], [3.0]]
[[1175.2620914893487], [2327.0260294655204], [-0.012385210338754088], [0.7999107653171786], [8.923468282162617e-05], [3.0], [3.0], [3.0], [3.0]]
[[1268.778061719458], [2468.4442202175715], [0.030996965590681512], [0.40801874174480757], [0.3919812582551927], [3.0], [3.0], [3.0], [3.0]]
[[1321.0962535849726], [2527.605453650842], [-0.018519990719376808], [0.7999116567893299], [8.834321067041628e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.8568357092768], [2314.4092009153037], [0.02496803662948685], [0.4039397014901396], [0.3960602985098607], [3.0], [3.0], [3.0], [3.0]]
[[1175.2607192487944], [2327.0235460552267], [-0.013216842793544847], [0.7999126177287681], [8.738227123217257e-05], [3.0], [3.0], [3.0], [3.0]]
[[1268.7070421474277], [2468.3437883742945], [0.03127583264814049], [0.4079016771194657], [0.3920983228805346], [3.0], [3.0], [3.0], [3.0]]
[[1321.092517144781], [2527.598667962726], [-0.01847973866301647], [0.7999134909318237], [8.650906817653237e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.835309066888], [2314.3733653781533], [0.024781656166429793], [0.4038238036260462], [0.39617619637395407], [3.0], [3.0], [3.0], [3.0]]
[[1175.2592551579976], [2327.0208961238486], [-0.014044593842669761], [0.7999144331925678], [8.556680743243561e-05], [3.0], [3.0], [3.0], [3.0]]
[[1268.636290087112], [2468.243711713276], [0.03155220235521344], [0.4077869365844182], [0.39221306341558204], [3.0], [3.0], [3.0], [3.0]]
[[1321.088787047585], [2527.591894524956], [-0.01844278105892977], [0.7999152883565084], [8.471164349188598e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.8137247420007], [2314.337452319314], [0.024598099636116495], [0.4037102065082858], [0.39628979349171445], [3.0], [3.0], [3.0], [3.0]]
[[1175.2576995603845], [2327.018080313185], [-0.014868428284281296], [0.7999162123349], [8.378766510031e-05], [3.0], [3.0], [3.0], [3.0]]
[[1268.5658028036764], [2468.1439866113337], [0.03182607016205206], [0.40767447381709365], [0.3923255261829066], [3.0], [3.0], [3.0], [3.0]]
[[1321.0850626895317], [2527.585132205718], [-0.018409056099124077], [0.7999170496159187], [8.29503840815704e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.7920839518242], [2314.3014633742678], [0.024417315484810284], [0.4035988645206161], [0.39640113547938416], [3.0], [3.0], [3.0], [3.0]]
[[1175.2560528095726], [2327.015099280693], [-0.015688302214013794], [0.799917955702028], [8.204429797231683e-05], [3.0], [3.0], [3.0], [3.0]]
[[1268.4955775772821], [2468.044609465194], [0.03209742777208811], [0.4075642436572102], [0.39243575634279004], [3.0], [3.0], [3.0], [3.0]]
[[1321.081343477774], [2527.578379894012], [-0.018378502660115967], [0.7999187751598442], [8.12248401560467e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.7703878912198], [2314.265400148482], [0.02423925311949351], [0.40348973298308843], [0.39651026701691183], [3.0], [3.0], [3.0], [3.0]]
[[1175.2543152705741], [2327.0119537015676], [-0.01650417794355541], [0.7999196637385331], [8.033626146719541e-05], [3.0], [3.0], [3.0], [3.0]]
[[1268.4256116930533], [2467.945576677846], [0.03236627042753383], [0.40745620125113957], [0.3925437987488607], [3.0], [3.0], [3.0], [3.0]]
[[1321.077628830426], [2527.5716364995283], [-0.018350813403973043], [0.7999204653043548], [7.953469564547788e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.7486375239487], [2314.2292639412935], [0.0240636886718189], [0.4033827670584018], [0.39661723294159845], [3.0], [3.0], [3.0], [3.0]]
[[1175.252487319497], [2327.008644268021], [-0.017316032580152158], [0.7999213367545974], [7.866324540284353e-05], [3.0], [3.0], [3.0], [3.0]]
[[1268.3559024535175], [2467.8468846743913], [0.03263259867858994], [0.4073503035775734], [0.39264969642242686], [3.0], [3.0], [3.0], [3.0]]
[[1321.0739182266454], [2527.5649010434167], [-0.018326396310818838], [0.7999221201852946], [7.78798147056392e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.7268341840822], [2314.193056541004], [0.023890907749688557], [0.4032779248624139], [0.3967220751375864], [3.0], [3.0], [3.0], [3.0]]
[[1175.2505693425142], [2327.0051716871417], [-0.01812381440759564], [0.7999229748879473], [7.702511205298634e-05], [3.0], [3.0], [3.0], [3.0]]
[[1268.2864471854382], [2467.7485299128157], [0.032896404195311674], [0.40724650842485177], [0.3927534915751485], [3.0], [3.0], [3.0], [3.0]]
[[1321.0702110615682], [2527.558172395124], [-0.018305035972944403], [0.7999237396992078], [7.626030079244117e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.704979059787], [2314.156779543223], [0.02372074835266131], [0.4031751642529815], [0.39682483574701877], [3.0], [3.0], [3.0], [3.0]]
[[1175.248561739906], [2327.0015366878283], [-0.018927499676271567], [0.7999245780342341], [7.542196576615368e-05], [3.0], [3.0], [3.0], [3.0]]
[[1268.2172432241298], [2467.6505088615736], [0.03315769170789762], [0.40714477406593774], [0.3928552259340625], [3.0], [3.0], [3.0], [3.0]]
[[1321.0665067729042], [2527.551449501966], [-0.01828662383111279], [0.799925323401808], [7.467659819226924e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.6830732738556], [2314.120434456434], [0.023553127136189903], [0.40307444391812064], [0.3969255560818796], [3.0], [3.0], [3.0], [3.0]]
[[1175.246464924344], [2326.9977400170424], [-0.019727058036623668], [0.7999261457526088], [7.38542473914805e-05], [3.0], [3.0], [3.0], [3.0]]
[[1268.1482879254684], [2467.552818016083], [0.03341646378514555], [0.40704505953854264], [0.3929549404614576], [3.0], [3.0], [3.0], [3.0]]
[[1321.0628048194117], [2527.544731350011], [-0.01827106980482124], [0.7999268703620142], [7.31296379861135e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.661117900894], [2314.084022724919], [0.02338797519140256], [0.4029757233030762], [0.3970242766969241], [3.0], [3.0], [3.0], [3.0]]
[[1175.2442793237321], [2326.9937824439785], [-0.020522460531204226], [0.7999276771204644], [7.23228795358466e-05], [3.0], [3.0], [3.0], [3.0]]
[[1268.079578664034], [2467.4554538962657], [0.03367272566008246], [0.4069473246783386], [0.39305267532166166], [3.0], [3.0], [3.0], [3.0]]
[[1321.0591046773177], [2527.5380169575033], [-0.018258309717104015], [0.7999283789295037], [7.162107049651922e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.6391139892582], [2314.0475457578123], [0.023225242920285556], [0.40287896264351586], [0.3971210373564844], [3.0], [3.0], [3.0], [3.0]]
[[1175.2420053844362], [2326.9896647643423], [-0.021313679732273993], [0.7999291705033698], [7.082949663050897e-05], [3.0], [3.0], [3.0], [3.0]]
[[1268.0111128346393], [2467.358413048587], [0.03392648701376699], [0.406851530202887], [0.39314846979711326], [3.0], [3.0], [3.0], [3.0]]
[[1321.055405835262], [2527.5313053656037], [-0.018248305970565343], [0.799929846342486], [7.015365751428249e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.6170625827422], [2314.0110049577283], [0.02306490007486922], [0.4027841233596683], [0.397215876640332], [3.0], [3.0], [3.0], [3.0]]
[[1175.2396435768692], [2326.9853878077906], [-0.02210068199667406], [0.7999306231667807], [6.93768332196143e-05], [3.0], [3.0], [3.0], [3.0]]
[[1267.9428878577264], [2467.2616920536957], [0.03417776173248145], [0.4067576379165385], [0.39324236208346175], [3.0], [3.0], [3.0], [3.0]]
[[1321.0517077891766], [2527.524595628982], [-0.018241008337274718], [0.7999312679907953], [6.87320092049859e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.5949647107363], [2313.974401707864], [0.02290690663345004], [0.4026911669681188], [0.39730883303188147], [3.0], [3.0], [3.0], [3.0]]
[[1175.237194407015], [2326.9809524537613], [-0.022883459950231486], [0.7999320305845168], [6.796941548348201e-05], [3.0], [3.0], [3.0], [3.0]]
[[1267.8749011735931], [2467.1652875172963], [0.03442659178981035], [0.40666560971934596], [0.3933343902806543], [3.0], [3.0], [3.0], [3.0]]
[[1321.0480100464442], [2527.5178868228963], [-0.018236363111813113], [0.7999326358096401], [6.736419036013075e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.5728213845887], [2313.9377373671527], [0.022751224821905353], [0.40260005612635874], [0.3973999438736415], [3.0], [3.0], [3.0], [3.0]]
[[1175.2346584377274], [2326.9763596587736], [-0.023661983108354198], [0.7999333846958989], [6.66153041013473e-05], [3.0], [3.0], [3.0], [3.0]]
[[1267.8071502700132], [2467.0691961084244], [0.034673052387002], [0.40657540864100694], [0.3934245913589933], [3.0], [3.0], [3.0], [3.0]]
[[1321.0443121238395], [2527.511178040032], [-0.01823431808945948], [0.7999339334165572], [6.60665834431029e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.5506335985754], [2313.901013271565], [0.022597816158952056], [0.4025107542371411], [0.39748924576285916], [3.0], [3.0], [3.0], [3.0]]
[[1175.2320363610238], [2326.971610554878], [-0.024436234697582507], [0.7999346693194433], [6.533068055691871e-05], [3.0], [3.0], [3.0], [3.0]]
[[1267.7396327033096], [2466.9734145869033], [0.03491738247500425], [0.40648699844919234], [0.39351300155080793], [3.0], [3.0], [3.0], [3.0]]
[[1321.0406135523765], [2527.5044683977553], [-0.018234821719382177], [0.7999351193607454], [6.488063925491616e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.5284023297445], [2313.8642307339023], [0.022446649066434815], [0.4024232253979245], [0.39757677460207574], [3.0], [3.0], [3.0], [3.0]]
[[1175.2293292439076], [2326.966706779647], [-0.025206213261325355], [0.7999358434183725], [6.415658162772786e-05], [3.0], [3.0], [3.0], [3.0]]
[[1267.6723462146188], [2466.8779399578016], [0.03516053738145207], [0.40640034359744215], [0.3935996564025581], [3.0], [3.0], [3.0], [3.0]]
[[1321.0369138810065], [2527.497757043145], [-0.018237828210327836], [0.7999360509178941], [6.394908210616279e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.506128541326], [2313.8273910483267], [0.022297716232243737], [0.4023374344064723], [0.397662565593528], [3.0], [3.0], [3.0], [3.0]]
[[1175.2265396422408], [2326.961651973824], [-0.025971974891950717], [0.7999367656950933], [6.323430490695614e-05], [3.0], [3.0], [3.0], [3.0]]
[[1267.6052892301204], [2466.782770136251], [0.03539473046717803], [0.4063154092393373], [0.393684590760663], [3.0], [3.0], [3.0], [3.0]]
[[1321.0332126953788], [2527.4910431792005], [-0.018243310745296337], [0.7999374293256474], [6.257067435289088e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.4838131932772], [2313.79049550434], [0.02215085910900022], [0.40225334681154523], [0.39774665318845503], [3.0], [3.0], [3.0], [3.0]]
[[1175.2236578104569], [2326.9564332273244], [-0.026732915143484984], [0.7999381303753794], [6.186962462084722e-05], [3.0], [3.0], [3.0], [3.0]]
[[1267.5384547217477], [2466.6878957890403], [0.03563106883399134], [0.4062321612668991], [0.39376783873310117], [3.0], [3.0], [3.0], [3.0]]
[[1321.0295094481698], [2527.484325822068], [-0.018251119054085108], [0.7999387249548486], [6.127504515163196e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.4614571818965], [2313.7535453068035], [0.02200607060565362], [0.40217092863679715], [0.3978290713632031], [3.0], [3.0], [3.0], [3.0]]
[[1175.2206919389746], [2326.9510617892647], [-0.027489817559483126], [0.7999394131245832], [6.058687541710128e-05], [3.0], [3.0], [3.0], [3.0]]
[[1267.4718434690108], [2466.5933179576286], [0.03591894076155226], [0.40615056603676747], [0.3938494339632328], [3.0], [3.0], [3.0], [3.0]]
[[1321.0258037264923], [2527.4776041912355], [-0.018261246913161257], [0.7999341546563712], [6.584534362907846e-05], [3.0], [3.0], [3.0], [3.0]]
[[1162.439061396145], [2313.716541650422], [0.021864479176987143], [0.40209014642430363], [0.39790985357569664], [3.0], [3.0], [3.0], [3.0]]
[[1175.2177269216215], [2326.945652060179], [-0.028246717823396106], [0.7999348886191355], [6.511138086473522e-05], [3.0], [3.0], [3.0], [3.0]]
[[1267.4054909294534], [2466.499083772253], [0.03706303418522805], [0.4060705904366446], [0.39392940956335565], [3.0], [3.0], [3.0], [3.0]]
[[1321.0220962542842], [2527.470879122927], [-0.018274531613899678], [0.7998342886650396], [0.00016571133496068313], [3.0], [3.0], [3.0], [3.0]]
[[1162.416627156513], [2313.6794863013683], [0.021744239839548943], [0.40201096171886297], [0.3979890382811373], [3.0], [3.0], [3.0], [3.0]]
[[1175.2160695115751], [2326.9419620830095], [-0.029073903494636788], [0.7998360213072115], [0.00016397869278872435], [3.0], [3.0], [3.0], [3.0]]
[[1267.3399972944953], [2466.405990950261], [0.038548750505017625], [0.40599219659476526], [0.394007803405235], [3.0], [3.0], [3.0], [3.0]]
[[1321.018405154456], [2527.4641761226035], [-0.018304936102507628], [0.7996131197433578], [0.0003868802566424634], [3.0], [3.0], [3.0], [3.0]]
[[1162.3941628153798], [2313.642390343162], [0.021660594300814504], [0.4019333415136166], [0.3980666584863837], [3.0], [3.0], [3.0], [3.0]]
[[1175.216106003832], [2326.9405080242714], [-0.029945536225709224], [0.7996170641150564], [0.0003829358849438691], [3.0], [3.0], [3.0], [3.0]]
[[1267.2756014879774], [2466.3143571450096], [0.04007256702687005], [0.40591535199006534], [0.3940846480099349], [3.0], [3.0], [3.0], [3.0]]
[[1321.0147507744332], [2527.4575227266623], [-0.018361321686551163], [0.799274195946762], [0.0007258040532382992], [3.0], [3.0], [3.0], [3.0]]
[[1162.3716826329867], [2313.6052727019032], [0.0216192501300204], [0.4018572559463096], [0.39814274405369066], [3.0], [3.0], [3.0], [3.0]]
[[1175.217797928239], [2326.9412359279], [-0.030840582409901757], [0.7992815296962061], [0.0007184703037941276], [3.0], [3.0], [3.0], [3.0]]
[[1267.2123293700802], [2466.224216845126], [0.04161297220978461], [0.4058400271157869], [0.39415997288421334], [3.0], [3.0], [3.0], [3.0]]
[[1321.0111509486821], [2527.4509421856114], [-0.018446220025071167], [0.7988208308313367], [0.001179169168663563], [3.0], [3.0], [3.0], [3.0]]
[[1162.3492030918087], [2313.5681552588703], [0.02162139874704193], [0.4017826760094594], [0.3982173239905409], [3.0], [3.0], [3.0], [3.0]]
[[1175.2211121421878], [2326.9441000842457], [-0.031757708813785895], [0.7988326984971459], [0.0011673015028543787], [3.0], [3.0], [3.0], [3.0]]
[[1267.150191694105], [2466.135584456887], [0.04315955588617208], [0.40576619325742014], [0.39423380674258013], [3.0], [3.0], [3.0], [3.0]]
[[1321.0076223524993], [2527.4444559001267], [-0.018560071838676737], [0.7982563363298287], [0.0017436636701715358], [3.0], [3.0], [3.0], [3.0]]
[[1162.3267411495553], [2313.531060529428], [0.021666751826665234], [0.4017095732995881], [0.39829042670041215], [3.0], [3.0], [3.0], [3.0]]
[[1175.2260152754402], [2326.949054537802], [-0.03269598303852371], [0.7982738493406294], [0.001726150659370873], [3.0], [3.0], [3.0], [3.0]]
